00.000000,000.000000
00.000000,000.000000
00.000000,000.000000
00.000000,000.000000
00.000000,000.000000
00.000000,000.000000
00.000000,000.000000
00.000000,000.000000
21.088953,105.904327
21.088928,105.904296
21.088949,105.904296
21.088935,105.904281
21.088932,105.904266
21.088949,105.904266
21.088953,105.904266
21.088949,105.904266
21.088960,105.904228
21.088972,105.904212
21.088968,105.904212
21.088960,105.904228
21.088968,105.904266
21.088968,105.904312
21.088964,105.904327
21.088956,105.904296
21.088924,105.904281
21.088920,105.904281
21.088949,105.904296
21.088964,105.904296
21.088977,105.904296
21.089010,105.904327
21.089029,105.904327
21.089067,105.904327
21.089082,105.904327
21.089078,105.904312
21.089075,105.904327
21.089086,105.904327
21.089075,105.904312
21.089050,105.904281
21.089054,105.904266
21.089067,105.904281
21.089046,105.904251
21.089071,105.904266
21.089071,105.904266
21.089082,105.904251
21.089078,105.904228
21.089061,105.904212
21.089033,105.904182
21.089025,105.904167
21.089042,105.904228
21.089061,105.904251
21.089103,105.904266
21.089136,105.904281
21.089172,105.904266
21.089183,105.904197
21.089172,105.904167
21.089168,105.904151
21.089132,105.904151
21.089147,105.904151
21.089172,105.904167
21.089216,105.904182
21.089143,105.904121
21.089075,105.904083
21.089017,105.904067
21.089078,105.904083
21.089078,105.904098
21.089107,105.904167
21.089179,105.904197
21.089229,105.904197
21.089200,105.904228
21.089160,105.904228
21.089139,105.904197
21.089071,105.904212
21.088981,105.904251
21.088989,105.904228
21.089033,105.904251
21.089050,105.904182
21.089061,105.904197
21.089094,105.904197
21.089139,105.904251
21.089107,105.904212
21.089082,105.904197
21.089061,105.904182
21.089038,105.904121
21.089057,105.904098
21.089067,105.904121
21.089029,105.904167
21.088972,105.904098
21.088964,105.904151
21.088945,105.904228
21.088899,105.904327
21.088891,105.904342
21.088891,105.904342
21.088899,105.904365
21.088945,105.904342
21.088993,105.904266
21.089046,105.904281
21.089078,105.904312
21.089111,105.904266
21.089099,105.904212
21.089090,105.904228
21.089103,105.904251
21.089147,105.904228
21.089107,105.904098
21.088977,105.904052
21.088867,105.904052
21.088817,105.904052
21.088830,105.904052
21.088838,105.904052
21.088888,105.904098
21.088935,105.904136
21.088972,105.904136
21.088945,105.904067
21.088953,105.904083
21.088985,105.904151
21.088996,105.904151
21.089017,105.904167
21.089025,105.904212
21.089042,105.904212
21.089078,105.904251
21.089090,105.904251
21.089086,105.904266
21.089082,105.904251
21.089038,105.904182
21.089042,105.904182
21.089042,105.904151
21.089067,105.904167
21.089090,105.904182
21.089057,105.904167
21.089025,105.904098
21.089038,105.904067
21.089054,105.904067
21.089071,105.904083
21.089057,105.904083
21.089033,105.904083
21.089029,105.904067
21.089057,105.904037
21.089107,105.904083
21.089090,105.904083
21.089082,105.904083
21.089086,105.904067
21.089103,105.904067
21.089094,105.904067
21.089075,105.904052
21.089042,105.904067
21.089057,105.904067
21.089067,105.904083
21.089071,105.904098
21.089038,105.904083
21.089021,105.904067
21.089038,105.904083
21.089050,105.904098
21.089071,105.904121
21.089086,105.904121
21.089094,105.904121
21.089067,105.904083
21.089042,105.904067
21.089061,105.904121
21.089067,105.904121
21.089067,105.904121
21.089050,105.904136
21.089025,105.904121
21.089006,105.904098
21.088977,105.904067
21.089006,105.904121
21.089014,105.904136
21.089000,105.904121
21.088996,105.904121
21.088981,105.904098
21.089000,105.904121
21.089000,105.904136
21.088981,105.904121
21.088939,105.904052
21.088924,105.904022
21.088960,105.904067
21.089010,105.904136
21.089029,105.904182
21.089014,105.904167
21.088985,105.904136
21.088996,105.904121
21.089006,105.904136
21.088996,105.904136
21.088993,105.904136
21.088972,105.904136
21.088960,105.904136
21.088960,105.904151
21.088949,105.904151
21.088956,105.904136
21.088953,105.904136
21.088960,105.904151
21.088993,105.904182
21.089014,105.904197
21.089054,105.904251
21.089071,105.904251
21.089082,105.904251
21.089067,105.904212
21.089078,105.904212
21.089086,105.904251
21.089094,105.904266
21.089115,105.904296
21.089132,105.904296
21.089118,105.904251
21.089118,105.904266
21.089128,105.904281
21.089118,105.904251
21.089111,105.904251
21.089061,105.904228
21.089038,105.904228
21.089050,105.904251
21.089050,105.904251
21.089050,105.904228
21.089061,105.904228
21.089054,105.904228
21.089054,105.904228
21.089054,105.904228
21.089050,105.904228
21.089057,105.904251
21.089054,105.904266
21.089054,105.904281
21.089042,105.904281
21.089042,105.904266
21.089054,105.904266
21.089046,105.904266
21.089042,105.904251
21.089057,105.904251
21.089050,105.904228
21.089046,105.904228
21.089038,105.904212
21.089042,105.904197
21.089057,105.904197
21.089061,105.904212
21.089067,105.904212
21.089061,105.904212
21.089050,105.904212
21.089042,105.904182
21.089071,105.904197
21.089086,105.904212
21.089078,105.904212
21.089082,105.904251
21.089094,105.904281
21.089086,105.904281
21.089082,105.904281
21.089075,105.904266
21.089061,105.904266
21.089050,105.904266
21.089061,105.904266
21.089071,105.904266
21.089090,105.904281
21.089094,105.904281
21.089082,105.904281
21.089082,105.904281
21.089094,105.904281
21.089115,105.904281
21.089111,105.904266
21.089103,105.904251
21.089111,105.904228
21.089082,105.904212
21.089090,105.904212
21.089107,105.904197
21.089118,105.904212
21.089118,105.904212
21.089143,105.904212
21.089136,105.904212
21.089139,105.904212
21.089143,105.904212
21.089176,105.904212
21.089200,105.904251
21.089183,105.904228
21.089139,105.904212
21.089151,105.904212
21.089176,105.904212
21.089208,105.904251
21.089168,105.904228
21.089147,105.904212
21.089132,105.904182
21.089067,105.904151
21.089042,105.904151
21.089046,105.904167
21.089029,105.904167
21.089029,105.904167
21.089067,105.904212
21.089075,105.904251
21.089082,105.904251
21.089107,105.904251
21.089090,105.904228
21.089067,105.904212
21.089067,105.904212
21.089078,105.904212
21.089136,105.904251
21.089128,105.904251
21.089111,105.904228
21.089103,105.904251
21.089082,105.904228
21.089071,105.904228
21.089067,105.904228
21.089033,105.904212
21.089017,105.904197
21.089017,105.904197
21.089021,105.904197
21.089025,105.904197
21.089038,105.904197
21.089042,105.904197
21.089025,105.904197
21.089033,105.904212
21.089042,105.904228
21.089061,105.904266
21.089033,105.904251
21.089033,105.904251
21.089029,105.904228
21.089042,105.904251
21.089075,105.904281
21.089054,105.904228
21.089054,105.904228
21.089054,105.904251
21.089046,105.904228
21.089046,105.904228
21.089061,105.904251
21.089071,105.904251
21.089094,105.904251
21.089107,105.904251
21.089122,105.904266
21.089136,105.904251
21.089128,105.904266
21.089128,105.904266
21.089139,105.904296
21.089160,105.904312
21.089160,105.904296
21.089164,105.904296
21.089168,105.904312
21.089193,105.904312
21.089164,105.904312
21.089143,105.904281
21.089103,105.904266
21.089078,105.904228
21.089033,105.904212
21.089010,105.904197
21.089010,105.904197
21.089017,105.904197
21.089017,105.904197
21.089042,105.904197
21.089046,105.904228
21.089075,105.904251
21.089082,105.904251
21.089111,105.904228
21.089111,105.904251
21.089136,105.904251
21.089155,105.904228
21.089172,105.904251
21.089168,105.904251
21.089172,105.904266
21.089164,105.904266
21.089155,105.904281
21.089147,105.904266
21.089107,105.904266
21.089090,105.904296
21.089057,105.904281
21.089038,105.904266
21.089054,105.904296
21.089067,105.904296
21.089078,105.904296
21.089082,105.904281
21.089090,105.904281
21.089099,105.904281
21.089111,105.904266
21.089111,105.904251
21.089118,105.904251
21.089128,105.904228
21.089132,105.904228
21.089136,105.904228
21.089139,105.904228
21.089132,105.904197
21.089128,105.904212
21.089099,105.904212
21.089090,105.904212
21.089067,105.904197
21.089075,105.904182
21.089054,105.904197
21.089054,105.904197
21.089025,105.904212
21.088981,105.904197
21.088989,105.904212
21.088996,105.904212
21.089017,105.904228
21.089017,105.904212
21.089038,105.904212
21.088985,105.904182
21.088989,105.904182
21.089025,105.904197
21.089090,105.904228
21.089128,105.904251
21.089147,105.904212
21.089176,105.904228
21.089197,105.904266
21.089183,105.904251
21.089168,105.904251
21.089168,105.904228
21.089168,105.904212
21.089168,105.904212
21.089151,105.904182
21.089160,105.904197
21.089193,105.904228
21.089197,105.904251
21.089200,105.904251
21.089212,105.904251
21.089204,105.904266
21.089200,105.904266
21.089193,105.904281
21.089204,105.904281
21.089200,105.904281
21.089212,105.904266
21.089225,105.904281
21.089216,105.904296
21.089229,105.904296
21.089225,105.904312
21.089200,105.904281
21.089204,105.904281
21.089225,105.904296
21.089262,105.904312
21.089323,105.904327
21.089326,105.904312
21.089298,105.904327
21.089244,105.904312
21.089237,105.904296
21.089229,105.904296
21.089225,105.904312
21.089216,105.904281
21.089197,105.904266
21.089176,105.904228
21.089212,105.904228
21.089221,105.904228
21.089229,105.904228
21.089216,105.904251
21.089193,105.904212
21.089176,105.904228
21.089176,105.904251
21.089193,105.904251
21.089183,105.904266
21.089176,105.904266
21.089155,105.904251
21.089155,105.904251
21.089151,105.904251
21.089151,105.904251
21.089172,105.904266
21.089176,105.904266
21.089164,105.904266
21.089128,105.904266
21.089118,105.904251
21.089136,105.904251
21.089128,105.904251
21.089176,105.904312
21.089200,105.904296
21.089197,105.904296
21.089168,105.904296
21.089172,105.904281
21.089204,105.904312
21.089208,105.904296
21.089216,105.904281
21.089216,105.904266
21.089244,105.904296
21.089233,105.904296
21.089233,105.904312
21.089221,105.904296
21.089208,105.904281
21.089193,105.904251
21.089183,105.904228
21.089179,105.904228
21.089168,105.904228
21.089164,105.904228
21.089172,105.904212
21.089143,105.904212
21.089107,105.904228
21.089061,105.904212
21.089046,105.904228
21.089033,105.904212
21.088977,105.904197
21.088996,105.904197
21.089054,105.904197
21.089061,105.904212
21.089067,105.904228
21.089075,105.904228
21.089094,105.904228
21.089151,105.904281
21.089183,105.904281
21.089172,105.904281
21.089176,105.904281
21.089189,105.904266
21.089160,105.904266
21.089155,105.904251
21.089136,105.904228
21.089136,105.904212
21.089118,105.904212
21.089128,105.904228
21.089122,105.904212
21.089136,105.904212
21.089139,105.904228
21.089122,105.904212
21.089103,105.904197
21.089090,105.904182
21.089094,105.904197
21.089118,105.904228
21.089128,105.904251
21.089136,105.904251
21.089143,105.904251
21.089164,105.904266
21.089200,105.904312
21.089204,105.904312
21.089216,105.904312
21.089250,105.904342
21.089258,105.904342
21.089237,105.904342
21.089225,105.904312
21.089216,105.904281
21.089200,105.904266
21.089197,105.904266
21.089189,105.904281
21.089200,105.904281
21.089216,105.904281
21.089212,105.904281
21.089189,105.904281
21.089160,105.904266
21.089164,105.904266
21.089151,105.904266
21.089139,105.904281
21.089122,105.904266
21.089136,105.904251
21.089132,105.904212
21.089132,105.904212
21.089132,105.904212
21.089122,105.904212
21.089094,105.904197
21.089075,105.904182
21.089061,105.904182
21.089033,105.904167
21.089033,105.904167
21.089046,105.904167
21.089054,105.904167
21.089057,105.904212
21.089075,105.904228
21.089078,105.904228
21.089075,105.904251
21.089078,105.904266
21.089099,105.904281
21.089111,105.904281
21.089128,105.904296
21.089128,105.904296
21.089136,105.904266
21.089136,105.904266
21.089132,105.904251
21.089122,105.904251
21.089107,105.904251
21.089111,105.904266
21.089094,105.904228
21.089086,105.904228
21.089057,105.904212
21.089046,105.904197
21.089038,105.904197
21.089017,105.904182
21.089000,105.904167
21.089006,105.904136
21.089010,105.904151
21.089010,105.904182
21.089042,105.904212
21.089067,105.904212
21.089082,105.904228
21.089078,105.904228
21.089078,105.904251
21.089082,105.904266
21.089094,105.904281
21.089099,105.904296
21.089111,105.904312
21.089118,105.904296
21.089118,105.904281
21.089094,105.904228
21.089107,105.904197
21.089118,105.904197
21.089115,105.904167
21.089115,105.904167
21.089132,105.904197
21.089139,105.904212
21.089168,105.904228
21.089168,105.904212
21.089155,105.904228
21.089115,105.904251
21.089099,105.904266
21.089075,105.904228
21.089075,105.904228
21.089090,105.904228
21.089094,105.904228
21.089111,105.904228
21.089122,105.904266
21.089132,105.904266
21.089136,105.904281
21.089139,105.904281
21.089128,105.904266
21.089128,105.904266
21.089136,105.904266
21.089132,105.904266
21.089128,105.904251
21.089115,105.904251
21.089107,105.904228
21.089090,105.904228
21.089075,105.904212
21.089075,105.904228
21.089099,105.904266
21.089122,105.904312
21.089136,105.904327
21.089128,105.904327
21.089111,105.904327
21.089115,105.904327
21.089103,105.904327
21.089094,105.904312
21.089118,105.904312
21.089139,105.904296
21.089139,105.904296
21.089115,105.904281
21.089111,105.904266
21.089122,105.904281
21.089118,105.904296
21.089143,105.904266
21.089132,105.904228
21.089118,105.904212
21.089128,105.904197
21.089115,105.904197
21.089147,105.904212
21.089155,105.904212
21.089172,105.904228
21.089200,105.904266
21.089193,105.904251
21.089183,105.904251
21.089168,105.904251
21.089179,105.904228
21.089176,105.904251
21.089193,105.904251
21.089179,105.904228
21.089172,105.904228
21.089160,105.904228
21.089151,105.904228
21.089136,105.904251
21.089122,105.904251
21.089107,105.904251
21.089111,105.904251
21.089107,105.904266
21.089082,105.904228
21.089082,105.904251
21.089111,105.904251
21.089103,105.904251
21.089107,105.904266
21.089086,105.904266
21.089082,105.904251
21.089090,105.904251
21.089103,105.904266
21.089103,105.904266
21.089094,105.904251
21.089143,105.904228
21.089143,105.904228
21.089128,105.904251
21.089128,105.904281
21.089099,105.904266
21.089082,105.904266
21.089046,105.904251
21.089029,105.904228
21.088993,105.904228
21.089021,105.904251
21.089017,105.904228
21.089014,105.904228
21.089017,105.904228
21.089029,105.904251
21.089042,105.904251
21.089061,105.904266
21.089082,105.904281
21.089090,105.904281
21.089103,105.904281
21.089086,105.904281
21.089090,105.904281
21.089090,105.904281
21.089111,105.904281
21.089103,105.904266
21.089094,105.904228
21.089086,105.904212
21.089082,105.904212
21.089118,105.904251
21.089147,105.904281
21.089160,105.904281
21.089172,105.904281
21.089183,105.904281
21.089193,105.904281
21.089189,105.904266
21.089160,105.904251
21.089122,105.904251
21.089103,105.904251
21.089103,105.904266
21.089143,105.904281
21.089164,105.904281
21.089189,105.904266
21.089193,105.904266
21.089179,105.904281
21.089183,105.904281
21.089179,105.904281
21.089179,105.904281
21.089193,105.904266
21.089189,105.904251
21.089176,105.904212
21.089139,105.904197
21.089118,105.904182
21.089111,105.904197
21.089115,105.904197
21.089136,105.904212
21.089143,105.904212
21.089151,105.904228
21.089151,105.904228
21.089143,105.904212
21.089143,105.904228
21.089151,105.904212
21.089160,105.904212
21.089189,105.904182
21.089176,105.904167
21.089176,105.904167
21.089164,105.904182
21.089164,105.904197
21.089168,105.904197
21.089164,105.904197
21.089151,105.904212
21.089143,105.904228
21.089139,105.904251
21.089143,105.904251
21.089139,105.904266
21.089143,105.904281
21.089164,105.904281
21.089176,105.904281
21.089176,105.904281
21.089172,105.904281
21.089160,105.904266
21.089160,105.904266
21.089160,105.904266
21.089168,105.904228
21.089172,105.904197
21.089183,105.904212
21.089197,105.904228
21.089212,105.904228
21.089233,105.904228
21.089225,105.904228
21.089233,105.904212
21.089233,105.904197
21.089244,105.904182
21.089258,105.904167
21.089250,105.904167
21.089241,105.904151
21.089241,105.904136
21.089250,105.904151
21.089273,105.904136
21.089282,105.904136
21.089294,105.904136
21.089269,105.904151
21.089229,105.904167
21.089216,105.904167
21.089225,105.904167
21.089208,105.904167
21.089216,105.904136
21.089208,105.904136
21.089221,105.904136
21.089233,105.904151
21.089237,105.904167
21.089241,105.904182
21.089225,105.904167
21.089200,105.904151
21.089197,105.904151
21.089200,105.904167
21.089183,105.904151
21.089179,105.904167
21.089183,105.904136
21.089160,105.904151
21.089143,105.904121
21.089139,105.904121
21.089118,105.904121
21.089090,105.904151
21.089090,105.904167
21.089103,105.904182
21.089103,105.904167
21.089094,105.904182
21.089103,105.904182
21.089090,105.904197
21.089094,105.904197
21.089099,105.904197
21.089107,105.904197
21.089094,105.904182
21.089090,105.904197
21.089107,105.904197
21.089118,105.904197
21.089128,105.904182
21.089139,105.904197
21.089139,105.904197
21.089132,105.904182
21.089136,105.904182
21.089136,105.904151
21.089128,105.904151
21.089103,105.904136
21.089103,105.904136
21.089122,105.904136
21.089118,105.904136
21.089136,105.904197
21.089136,105.904228
21.089143,105.904251
21.089139,105.904212
21.089139,105.904212
21.089176,105.904266
21.089193,105.904228
21.089197,105.904212
21.089164,105.904212
21.089143,105.904212
21.089128,105.904212
21.089132,105.904212
21.089118,105.904251
21.089094,105.904251
21.089090,105.904281
21.089103,105.904281
21.089115,105.904281
21.089128,105.904251
21.089139,105.904251
21.089143,105.904251
21.089136,105.904228
21.089147,105.904197
21.089151,105.904228
21.089176,105.904228
21.089193,105.904228
21.089204,105.904251
21.089225,105.904266
21.089244,105.904266
21.089244,105.904266
21.089241,105.904251
21.089216,105.904251
21.089189,105.904281
21.089189,105.904266
21.089168,105.904251
21.089168,105.904251
21.089200,105.904266
21.089216,105.904266
21.089229,105.904266
21.089241,105.904251
21.089294,105.904296
21.089302,105.904281
21.089265,105.904266
21.089273,105.904266
21.089258,105.904251
21.089200,105.904251
21.089160,105.904212
21.089183,105.904228
21.089168,105.904251
21.089164,105.904228
21.089176,105.904251
21.089183,105.904266
21.089179,105.904266
21.089164,105.904251
21.089168,105.904266
21.089168,105.904266
21.089168,105.904266
21.089151,105.904266
21.089155,105.904266
21.089168,105.904296
21.089168,105.904296
21.089176,105.904281
21.089160,105.904266
21.089151,105.904266
21.089118,105.904266
21.089099,105.904251
21.089103,105.904251
21.089067,105.904266
21.089075,105.904251
21.089103,105.904251
21.089115,105.904251
21.089132,105.904251
21.089155,105.904228
21.089151,105.904228
21.089143,105.904228
21.089147,105.904212
21.089164,105.904197
21.089155,105.904182
21.089143,105.904197
21.089128,105.904197
21.089115,105.904182
21.089118,105.904197
21.089118,105.904212
21.089103,105.904197
21.089099,105.904197
21.089086,105.904197
21.089090,105.904212
21.089118,105.904197
21.089143,105.904197
21.089136,105.904197
21.089132,105.904197
21.089118,105.904197
21.089090,105.904197
21.089094,105.904182
21.089115,105.904197
21.089151,105.904228
21.089172,105.904228
21.089193,105.904228
21.089200,105.904228
21.089212,105.904212
21.089221,105.904197
21.089193,105.904167
21.089168,105.904136
21.089160,105.904136
