Lat,Lon
21.088953,105.904327
21.08895216729553,105.90432596744645
21.088951334591066,105.90432493489291
21.088950501886597,105.90432390233937
21.088949669182128,105.90432286978583
21.08894883647766,105.90432183723229
21.088948003773194,105.90432080467876
21.088947171068725,105.90431977212522
21.088946338364256,105.90431873957168
21.088945505659787,105.90431770701814
21.08894467295532,105.9043166744646
21.088943840250852,105.90431564191105
21.088943007546384,105.90431460935751
21.088942174841915,105.90431357680397
21.08894134213745,105.90431254425043
21.08894050943298,105.90431151169689
21.08893967672851,105.90431047914335
21.088938844024042,105.90430944658982
21.088938011319577,105.90430841403628
21.088937178615108,105.90430738148274
21.08893634591064,105.9043063489292
21.08893551320617,105.90430531637566
21.088934680501705,105.90430428382211
21.088933847797236,105.90430325126857
21.088933015092767,105.90430221871503
21.0889321823883,105.90430118616149
21.088931349683833,105.90430015360795
21.088930516979364,105.90429912105441
21.088929684274895,105.90429808850088
21.08892885157043,105.90429705594734
21.08892801886596,105.9042960233938
21.088928683624346,105.904296
21.088929383096097,105.904296
21.088930082567853,105.904296
21.088930782039604,105.904296
21.08893148151136,105.904296
21.08893218098311,105.904296
21.088932880454863,105.904296
21.088933579926618,105.904296
21.08893427939837,105.904296
21.088934978870125,105.904296
21.088935678341876,105.904296
21.08893637781363,105.904296
21.088937077285383,105.904296
21.088937776757135,105.904296
21.08893847622889,105.904296
21.08893917570064,105.904296
21.088939875172397,105.904296
21.08894057464415,105.904296
21.0889412741159,105.904296
21.088941973587655,105.904296
21.088942673059407,105.904296
21.088943372531162,105.904296
21.088944072002914,105.904296
21.08894477147467,105.904296
21.08894547094642,105.904296
21.088946170418172,105.904296
21.088946869889927,105.904296
21.08894756936168,105.904296
21.088948268833434,105.904296
21.088948968305186,105.904296
21.088948554815374,105.90429552301647
21.08894808850087,105.9042950233938
21.088947622186367,105.90429452377111
21.088947155871868,105.90429402414843
21.088946689557364,105.90429352452576
21.088946223242864,105.90429302490307
21.08894575692836,105.90429252528038
21.088945290613857,105.90429202565771
21.088944824299357,105.90429152603502
21.088944357984854,105.90429102641235
21.088943891670354,105.90429052678967
21.08894342535585,105.90429002716698
21.088942959041347,105.90428952754431
21.088942492726847,105.90428902792162
21.088942026412344,105.90428852829893
21.088941560097844,105.90428802867626
21.08894109378334,105.90428752905358
21.088940627468837,105.9042870294309
21.088940161154337,105.90428652980822
21.088939694839834,105.90428603018553
21.08893922852533,105.90428553056286
21.08893876221083,105.90428503094017
21.088938295896327,105.90428453131749
21.088937829581827,105.90428403169481
21.088937363267323,105.90428353207213
21.08893689695282,105.90428303244946
21.08893643063832,105.90428253282677
21.088935964323817,105.90428203320408
21.088935498009317,105.90428153358141
21.088935031694813,105.90428103395872
21.08893490686721,105.90428053433605
21.088934806942675,105.90428003471337
21.088934707018137,105.90427953509068
21.088934607093602,105.90427903546801
21.088934507169064,105.90427853584532
21.08893440724453,105.90427803622265
21.08893430731999,105.90427753659996
21.088934207395457,105.90427703697728
21.08893410747092,105.9042765373546
21.088934007546385,105.90427603773192
21.088933907621847,105.90427553810925
21.088933807697313,105.90427503848656
21.088933707772775,105.90427453886387
21.08893360784824,105.9042740392412
21.088933507923702,105.90427353961852
21.088933407999168,105.90427303999584
21.08893330807463,105.90427254037316
21.088933208150095,105.90427204075048
21.088933108225557,105.9042715411278
21.088933008301023,105.90427104150511
21.088932908376485,105.90427054188244
21.08893280845195,105.90427004225975
21.088932708527413,105.90426954263708
21.088932608602878,105.9042690430144
21.08893250867834,105.90426854339171
21.088932408753806,105.90426804376904
21.088932308829268,105.90426754414635
21.088932208904733,105.90426704452368
21.088932108980195,105.90426654490099
21.08893200905566,105.9042660452783
21.088932514923624,105.904266
21.088933081162665,105.904266
21.088933647401703,105.904266
21.08893421364074,105.904266
21.08893477987978,105.904266
21.088935346118816,105.904266
21.088935912357854,105.904266
21.088936478596892,105.904266
21.08893704483593,105.904266
21.088937611074968,105.904266
21.088938177314006,105.904266
21.088938743553047,105.904266
21.088939309792085,105.904266
21.088939876031123,105.904266
21.08894044227016,105.904266
21.0889410085092,105.904266
21.088941574748237,105.904266
21.088942140987275,105.904266
21.088942707226312,105.904266
21.08894327346535,105.904266
21.08894383970439,105.904266
21.088944405943426,105.904266
21.088944972182468,105.904266
21.088945538421505,105.904266
21.088946104660543,105.904266
21.08894667089958,105.904266
21.08894723713862,105.904266
21.088947803377657,105.904266
21.088948369616695,105.904266
21.088948935855733,105.904266
21.088949118139947,105.904266
21.08894925137266,105.904266
21.088949384605375,105.904266
21.088949517838092,105.904266
21.088949651070806,105.904266
21.08894978430352,105.904266
21.088949917536237,105.904266
21.08895005076895,105.904266
21.088950184001664,105.904266
21.08895031723438,105.904266
21.088950450467095,105.904266
21.08895058369981,105.904266
21.088950716932526,105.904266
21.08895085016524,105.904266
21.088950983397954,105.904266
21.088951116630668,105.904266
21.088951249863385,105.904266
21.0889513830961,105.904266
21.088951516328812,105.904266
21.08895164956153,105.904266
21.088951782794243,105.904266
21.088951916026957,105.904266
21.088952049259674,105.904266
21.08895218249239,105.904266
21.088952315725102,105.904266
21.08895244895782,105.904266
21.088952582190533,105.904266
21.088952715423247,105.904266
21.088952848655964,105.904266
21.088952981888678,105.904266
21.08895288487861,105.904266
21.08895275164589,105.904266
21.088952618413177,105.904266
21.088952485180464,105.904266
21.088952351947746,105.904266
21.088952218715033,105.904266
21.08895208548232,105.904266
21.0889519522496,105.904266
21.088951819016888,105.904266
21.088951685784174,105.904266
21.088951552551457,105.904266
21.088951419318743,105.904266
21.08895128608603,105.904266
21.088951152853312,105.904266
21.0889510196206,105.904266
21.088950886387885,105.904266
21.08895075315517,105.904266
21.088950619922453,105.904266
21.08895048668974,105.904266
21.088950353457026,105.904266
21.08895022022431,105.904266
21.088950086991595,105.904266
21.08894995375888,105.904266
21.088949820526164,105.904266
21.08894968729345,105.904266
21.088949554060736,105.904266
21.08894942082802,105.904266
21.088949287595305,105.904266
21.08894915436259,105.904266
21.088949021129874,105.904266
21.088949308282807,105.90426493502304
21.088949674672772,105.90426366931224
21.088950041062738,105.90426240360145
21.088950407452703,105.90426113789066
21.088950773842672,105.90425987217986
21.088951140232638,105.90425860646909
21.088951506622603,105.90425734075829
21.08895187301257,105.9042560750475
21.088952239402534,105.9042548093367
21.0889526057925,105.90425354362591
21.088952972182465,105.90425227791512
21.08895333857243,105.90425101220433
21.0889537049624,105.90424974649353
21.088954071352365,105.90424848078274
21.08895443774233,105.90424721507196
21.088954804132296,105.90424594936117
21.08895517052226,105.90424468365038
21.088955536912227,105.90424341793958
21.088955903302192,105.90424215222879
21.088956269692158,105.904240886518
21.088956636082127,105.9042396208072
21.088957002472092,105.90423835509641
21.088957368862058,105.90423708938563
21.088957735252023,105.90423582367484
21.08895810164199,105.90423455796405
