Lat,Lon
21.0002833,105.8290333
21.0002167,105.8291667
21.0001667,105.8293500
21.0001333,105.8295500
21.0000667,105.8297667
21.0000167,105.8300000
20.9999667,105.8302167
20.9999333,105.8304167
20.9999167,105.8306667
20.9998667,105.8309000
20.9998167,105.8311000
20.9991833,105.8341333
20.9991667,105.8343500
20.9991167,105.8345500
20.9990333,105.8347833
20.9990167,105.8350167
20.9989333,105.8353000
20.9989167,105.8355167
20.9988667,105.8356833
20.9987500,105.8357833
20.9987000,105.8358667
20.9985667,105.8359167
20.9983833,105.8359500
20.9981667,105.8360167
20.9979667,105.8360667
20.9977833,105.8361333
20.9976000,105.8362000
20.9974000,105.8362333
20.9972000,105.8362333
20.9970000,105.8362500
20.9968167,105.8362500
20.9966167,105.8362500
20.9964500,105.8362667
20.9962667,105.8362833
20.9961167,105.8362667
20.9959333,105.8362667
20.9957333,105.8362833
20.9955667,105.8363000
20.9953667,105.8363333
20.9951833,105.8363333
20.9949833,105.8363667
20.9948167,105.8363833
20.9946667,105.8364000
20.9945333,105.8364167
20.9944000,105.8364167
20.9942500,105.8363833
20.9940667,105.8363500
20.9938833,105.8363500
20.9937167,105.8363500
20.9935333,105.8364167
20.9933333,105.8364667
20.9931333,105.8364833
20.9929667,105.8364833
20.9928333,105.8365000
20.9926833,105.8365667
20.9925500,105.8365667
20.9925000,105.8365833
20.9924667,105.8365500
20.9924500,105.8365333
20.9924500,105.8365333
20.9924000,105.8365500
20.9923167,105.8365500
20.9922167,105.8365667
20.9920667,105.8366167
20.9919000,105.8367000
20.9917333,105.8367833
20.9915667,105.8368333
20.9914000,105.8368667
20.9912333,105.8369667
20.9910667,105.8370167
20.9908833,105.8370167
20.9906667,105.8369833
20.9904667,105.8369833
20.9902500,105.8370000
20.9900500,105.8370333
20.9898333,105.8370167
20.9896333,105.8370167
20.9894333,105.8370167
20.9892667,105.8370333
20.9890833,105.8371000
20.9889000,105.8371333
20.9887333,105.8371667
20.9885833,105.8372167
20.9884333,105.8372333
20.9882667,105.8371500
20.9881333,105.8370000
20.9880333,105.8368500
20.9879167,105.8367333
20.9878000,105.8366000
20.9877000,105.8364500
20.9876167,105.8363167
20.9875500,105.8361833
20.9874833,105.8361167
20.9874667,105.8360833
20.9874500,105.8360667
20.9874500,105.8360667
20.9874667,105.8360667
20.9874667,105.8360500
20.9874667,105.8360500
20.9874500,105.8360167
20.9874167,105.8359500
20.9873833,105.8359000
20.9873500,105.8358333
20.9873500,105.8357667
20.9861667,105.8346500
20.9860167,105.8346333
20.9859167,105.8346000
20.9858500,105.8345500
20.9857833,105.8344833
20.9857000,105.8344167
20.9855833,105.8344000
20.9854667,105.8344167
20.9853333,105.8344167
20.9852167,105.8344167
20.9850833,105.8343833
20.9849833,105.8343833
20.9848667,105.8343833
20.9847833,105.8344000
20.9847000,105.8344167
20.9846333,105.8342500
20.9844167,105.8341667
20.9842667,105.8342667
20.9842500,105.8343833
20.9841667,105.8344833
20.9841000,105.8346000
20.9840833,105.8346500
20.9840333,105.8346667
20.9840167,105.8346667
20.9840000,105.8346833
20.9839833,105.8346833
20.9839833,105.8347000
20.9840000,105.8347000
20.9840833,105.8347000
20.9844167,105.8346833
20.9846000,105.8347000
20.9847667,105.8347500
20.9849333,105.8347667
20.9851167,105.8348167
20.9853000,105.8348167
20.9854833,105.8348667
20.9856000,105.8349667
20.9856833,105.8350333
20.9857500,105.8351333
20.9858667,105.8352333
20.9860333,105.8353667
20.9862500,105.8354667
20.9865333,105.8355500
20.9866667,105.8356500
20.9867333,105.8357167
20.9868167,105.8357667
20.9868333,105.8357833
20.9868333,105.8358000
20.9868333,105.8357833
20.9868500,105.8357833
20.9868500,105.8357833
20.9868667,105.8358000
20.9869167,105.8358667
20.9869667,105.8359333
20.9870167,105.8360167
20.9870667,105.8361000
20.9870833,105.8361833
20.9871000,105.8362667
20.9871000,105.8363000
20.9871000,105.8363500
20.9871167,105.8363667
20.9871667,105.8364000
20.9871667,105.8364667
20.9871500,105.8365833
20.9871667,105.8367333
20.9872667,105.8369000
20.9874167,105.8370333
20.9875333,105.8371667
20.9876500,105.8373167
20.9877833,105.8374000
20.9879167,105.8374833
20.9880167,105.8375500
20.9880667,105.8376667
20.9881000,105.8377500
20.9881500,105.8378000
20.9881500,105.8379167
20.9882167,105.8380000
20.9881500,105.8380000
20.9881000,105.8380167
20.9881000,105.8380500
20.9881000,105.8380833
20.9880667,105.8381500
20.9880833,105.8381833
20.9880500,105.8381833
20.9880000,105.8382000
20.9880000,105.8381833
20.9880167,105.8381667
20.9880667,105.8382000
20.9881500,105.8382500
20.9882167,105.8382500
20.9882000,105.8382167
20.9882833,105.8380833
20.9883500,105.8380500
20.9884333,105.8379333
20.9885667,105.8379000
20.9887000,105.8378500
20.9888500,105.8377167
20.9889833,105.8376333
20.9891167,105.8375667
20.9892833,105.8374833
20.9894667,105.8374833
20.9896667,105.8375667
20.9898333,105.8376500
20.9900167,105.8376000
20.9902667,105.8374833
20.9904333,105.8373667
20.9906333,105.8373000
20.9908167,105.8372500
20.9910167,105.8372000
20.9912167,105.8371833
20.9914333,105.8371500
20.9916333,105.8371167
20.9918333,105.8370833
20.9920167,105.8370333
20.9921833,105.8369333
20.9923667,105.8368667
20.9925500,105.8368333
20.9927333,105.8368167
20.9928000,105.8367667
20.9929000,105.8367000
20.9930000,105.8366833
20.9931167,105.8367000
20.9932667,105.8367167
20.9934167,105.8367000
20.9936000,105.8366500
20.9937833,105.8366333
20.9939667,105.8367500
20.9941667,105.8367333
20.9943500,105.8367167
20.9945167,105.8367000
20.9946833,105.8367000
20.9948833,105.8366833
20.9950833,105.8366833
20.9952833,105.8366833
20.9954500,105.8366667
20.9956333,105.8366667
20.9958167,105.8366833
20.9960000,105.8366667
20.9962000,105.8366667
20.9963667,105.8366667
20.9965000,105.8366667
20.9966167,105.8366667
20.9967000,105.8366833
20.9967500,105.8366833
20.9968167,105.8366667
20.9968500,105.8366667
20.9968500,105.8366667
20.9968500,105.8366667
20.9968833,105.8366500
20.9969000,105.8366500
20.9969000,105.8366500
20.9969167,105.8366500
20.9969667,105.8366333
20.9970000,105.8366333
20.9970333,105.8366333
20.9971000,105.8366333
20.9971667,105.8366167
20.9972167,105.8366167
20.9972667,105.8366167
20.9973500,105.8366333
20.9974333,105.8366500
20.9975333,105.8366833
20.9976833,105.8366833
20.9978000,105.8366000
20.9979167,105.8365500
20.9980333,105.8364833
20.9981833,105.8364167
20.9983000,105.8363667
20.9984333,105.8363167
20.9985667,105.8362833
20.9986667,105.8362333
20.9987333,105.8362333
20.9988000,105.8362667
20.9988000,105.8363833
20.9987833,105.8365167
20.9987500,105.8366667
20.9987333,105.8368333
20.9987000,105.8370500
20.9986500,105.8372500
20.9985667,105.8374333
20.9985000,105.8375333
20.9984333,105.8377333
20.9983833,105.8379167
20.9982833,105.8383167
20.9982500,105.8385167
20.9981667,105.8388000
20.9981167,105.8388833
20.9981000,105.8389500
20.9980500,105.8389833
20.9980000,105.8390167
20.9979833,105.8390833
20.9979667,105.8391167
20.9979500,105.8391500
20.9979333,105.8392167
20.9979333,105.8392667
20.9979333,105.8393000
20.9979333,105.8393667
20.9979333,105.8394167
20.9979167,105.8394833
20.9979167,105.8395500
20.9979333,105.8396500
20.9979333,105.8397333
20.9979167,105.8398000
20.9979000,105.8398833
20.9979000,105.8399667
20.9979000,105.8400500
20.9979000,105.8400667
20.9979167,105.8401000
20.9979500,105.8401000
20.9979333,105.8401000
20.9979500,105.8401000
20.9979667,105.8401167
20.9979833,105.8401167
20.9979833,105.8401167
20.9979833,105.8401167
20.9979833,105.8401000
20.9979833,105.8401167
20.9979667,105.8401000
20.9979500,105.8400833
20.9979167,105.8401000
20.9979000,105.8401333
20.9979000,105.8401333
20.9979000,105.8401000
20.9979167,105.8401000
20.9979000,105.8401000
20.9979000,105.8401000
20.9978667,105.8401000
20.9978333,105.8401000
20.9978333,105.8401167
20.9978167,105.8401333
20.9978167,105.8401333
20.9978167,105.8401333
20.9978000,105.8401500
20.9977667,105.8401667
20.9977500,105.8401500
20.9977333,105.8401500
20.9977500,105.8401667
20.9977667,105.8402167
20.9977667,105.8402667
20.9977833,105.8403333
20.9977833,105.8404000
20.9977667,105.8404500
20.9977667,105.8405000
20.9977500,105.8405500
20.9977333,105.8406333
20.9977333,105.8407000
20.9977167,105.8407667
20.9977000,105.8408333
20.9976833,105.8409000
20.9976833,105.8409667
